feature,phishing_score,log_prob_phishing,log_prob_normal
모르시,7.118642001231063,16.22407669404919,9.105434692818129
진행이 ,7.118642001231063,16.22407669404919,9.105434692818129
진행이,7.118642001231063,16.22407669404919,9.105434692818129
 판매하,7.118642001231063,16.22407669404919,9.105434692818129
" 예,",7.118642001231063,16.22407669404919,9.105434692818129
" 예, ",7.118642001231063,16.22407669404919,9.105434692818129
거를,7.118642001231063,16.22407669404919,9.105434692818129
 되시는,7.118642001231063,16.22407669404919,9.105434692818129
끊으,7.118642001231063,16.22407669404919,9.105434692818129
받으셔,7.118642001231063,16.22407669404919,9.105434692818129
판매하,7.118642001231063,16.22407669404919,9.105434692818129
"예,",7.118642001231063,16.22407669404919,9.105434692818129
있으시,7.118642001231063,16.22407669404919,9.105434692818129
환장,7.118642001231063,16.22407669404919,9.105434692818129
"예, ",7.118642001231063,16.22407669404919,9.105434692818129
르는 ,7.118642001231063,16.22407669404919,9.105434692818129
 모르시,7.118642001231063,16.22407669404919,9.105434692818129
수사팀,7.118642001231063,16.22407669404919,9.105434692818129
단하,7.118642001231063,16.22407669404919,9.105434692818129
라고요?,7.118642001231063,16.22407669404919,9.105434692818129
유가 ,7.118642001231063,16.22407669404919,9.105434692818129
유가,7.118642001231063,16.22407669404919,9.105434692818129
 받으셔,7.118642001231063,16.22407669404919,9.105434692818129
으셔야,7.118642001231063,16.22407669404919,9.105434692818129
인께서는,7.118642001231063,16.22407669404919,9.105434692818129
 이.,7.118642001231063,16.22407669404919,9.105434692818129
앙지검,7.118642001231063,16.22407669404919,9.105434692818129
소환장,7.118642001231063,16.22407669404919,9.105434692818129
 이. ,7.118642001231063,16.22407669404919,9.105434692818129
경우는 ,7.118642001231063,16.22407669404919,9.105434692818129
 소환장,7.118642001231063,16.22407669404919,9.105434692818129
 진행이,7.118642001231063,16.22407669404919,9.105434692818129
하나 ,7.118642001231063,16.22407669404919,9.105434692818129
셨어요?,7.023422643823604,16.22407669404919,9.200654050225587
피해 ,7.023422643823604,16.22407669404919,9.200654050225587
